,,,,,4,,,,,,Settlement Point Price
4/6/2019 19:00,28,28.406,4/6/2019 12:00,23.74266667,3,4/6/2019 18:00,28.87,19,20.66987298,21.05125584,28.98773684
4/6/2019 20:00,28,28.45133333,4/6/2019 12:00,23.74266667,3,4/6/2019 18:00,28.87,20,22.5,24.2948067,19.45845573
4/6/2019 21:00,29,28.60533333,4/6/2019 12:00,23.74266667,4,4/7/2019 0:00,21.79733333,21,25,26.07770838,34.33129232
4/6/2019 22:00,20,20.14066667,4/6/2019 12:00,23.74266667,4,4/7/2019 0:00,21.79733333,22,27.5,28.86600772,24.10260733
4/6/2019 23:00,20,19.84533333,4/6/2019 12:00,23.74266667,4,4/7/2019 0:00,21.79733333,23,29.33012702,30.5216496,12.55014241
4/7/2019 0:00,22,21.79733333,4/7/2019 0:00,21.79733333,0,4/7/2019 0:00,21.79733333,0,30,31.25155105,28.28527153
4/7/2019 1:00,19,19.268,4/7/2019 0:00,21.79733333,0,4/7/2019 0:00,21.79733333,1,29.33012702,30.13931828,49.57190265
4/7/2019 2:00,18,17.73466667,4/7/2019 0:00,21.79733333,0,4/7/2019 0:00,21.79733333,2,27.5,28.63664982,14.85135216
4/7/2019 3:00,17,17.032,4/7/2019 0:00,21.79733333,1,4/7/2019 6:00,18.20666667,3,25,26.29173938,26.49868078
4/7/2019 4:00,16,16.45466667,4/7/2019 0:00,21.79733333,1,4/7/2019 6:00,18.20666667,4,22.5,23.92584131,1.309685669
4/7/2019 5:00,17,17.01,4/7/2019 0:00,21.79733333,1,4/7/2019 6:00,18.20666667,5,20.66987298,22.31864982,29.52363125
4/7/2019 6:00,18,18.20666667,4/7/2019 0:00,21.79733333,1,4/7/2019 6:00,18.20666667,6,20,20.33423833,20.64351651
4/7/2019 7:00,18,17.86533333,4/7/2019 0:00,21.79733333,1,4/7/2019 6:00,18.20666667,7,20.66987298,21.28454847,47.40810995
4/7/2019 8:00,19,19.394,4/7/2019 0:00,21.79733333,1,4/7/2019 6:00,18.20666667,8,22.5,24.03219847,48.89008036
4/7/2019 9:00,21,20.78533333,4/7/2019 0:00,21.79733333,2,4/7/2019 12:00,22.52,9,25,25.28654626,24.57308083
4/7/2019 10:00,21,21.25466667,4/7/2019 0:00,21.79733333,2,4/7/2019 12:00,22.52,10,27.5,28.90334763,41.95069514
4/7/2019 11:00,22,21.96466667,4/7/2019 0:00,21.79733333,2,4/7/2019 12:00,22.52,11,29.33012702,29.63284888,1.643198616
4/7/2019 12:00,23,22.52,4/7/2019 12:00,22.52,2,4/7/2019 12:00,22.52,12,30,30.0272465,34.20290273
4/7/2019 13:00,22,21.728,4/7/2019 12:00,22.52,2,4/7/2019 12:00,22.52,13,29.33012702,29.92709237,21.11303608
4/7/2019 14:00,22,22.06733333,4/7/2019 12:00,22.52,2,4/7/2019 12:00,22.52,14,27.5,27.92252772,39.18152515
4/7/2019 15:00,25,25.11533333,4/7/2019 12:00,22.52,3,4/7/2019 18:00,31.42733333,15,25,25.54241322,8.565168128
4/7/2019 16:00,26,25.64133333,4/7/2019 12:00,22.52,3,4/7/2019 18:00,31.42733333,16,22.5,23.57377616,44.19724904
4/7/2019 17:00,29,28.82333333,4/7/2019 12:00,22.52,3,4/7/2019 18:00,31.42733333,17,20.66987298,21.30129051,26.79251634
4/7/2019 18:00,31,31.42733333,4/7/2019 12:00,22.52,3,4/7/2019 18:00,31.42733333,18,20,20.71734065,31.67104185
4/7/2019 19:00,31,31.09066667,4/7/2019 12:00,22.52,3,4/7/2019 18:00,31.42733333,19,20.66987298,21.92456912,11.56186062
4/7/2019 20:00,38,37.57733333,4/7/2019 12:00,22.52,3,4/7/2019 18:00,31.42733333,20,22.5,22.82448916,11.52677947
4/7/2019 21:00,44,43.69866667,4/7/2019 12:00,22.52,4,4/8/2019 0:00,21.78733333,21,25,25.60136278,39.40242566
4/7/2019 22:00,28,28.17666667,4/7/2019 12:00,22.52,4,4/8/2019 0:00,21.78733333,22,27.5,28.45719588,14.02361549
4/7/2019 23:00,28,27.57266667,4/7/2019 12:00,22.52,4,4/8/2019 0:00,21.78733333,23,29.33012702,29.4544313,14.05206283
4/8/2019 0:00,22,21.78733333,4/8/2019 0:00,21.78733333,0,4/8/2019 0:00,21.78733333,0,30,30.96624891,22.42670363
4/8/2019 1:00,19,19.156,4/8/2019 0:00,21.78733333,0,4/8/2019 0:00,21.78733333,1,29.33012702,29.51324856,19.00830939
4/8/2019 2:00,18,18.04133333,4/8/2019 0:00,21.78733333,0,4/8/2019 0:00,21.78733333,2,27.5,28.38893121,47.89144748
4/8/2019 3:00,18,17.532,4/8/2019 0:00,21.78733333,1,4/8/2019 6:00,22.07333333,3,25,26.16599956,49.31770243
4/8/2019 4:00,18,17.63533333,4/8/2019 0:00,21.78733333,1,4/8/2019 6:00,22.07333333,4,22.5,23.9606829,2.587566497
4/8/2019 5:00,19,18.86,4/8/2019 0:00,21.78733333,1,4/8/2019 6:00,22.07333333,5,20.66987298,21.17715597,19.00114469
4/8/2019 6:00,22,22.07333333,4/8/2019 0:00,21.78733333,1,4/8/2019 6:00,22.07333333,6,20,21.2548054,34.85687776
4/8/2019 7:00,27,27.02,4/8/2019 0:00,21.78733333,1,4/8/2019 6:00,22.07333333,7,20.66987298,21.77192554,4.955176286
4/8/2019 8:00,22,22.12,4/8/2019 0:00,21.78733333,1,4/8/2019 6:00,22.07333333,8,22.5,22.99079269,43.66006316
4/8/2019 9:00,23,23.27333333,4/8/2019 0:00,21.78733333,2,4/8/2019 12:00,31.652,9,25,26.91039038,18.11139471
4/8/2019 10:00,27,26.54066667,4/8/2019 0:00,21.78733333,2,4/8/2019 12:00,31.652,10,27.5,27.5525499,2.574399341
4/8/2019 11:00,28,27.752,4/8/2019 0:00,21.78733333,2,4/8/2019 12:00,31.652,11,29.33012702,31.31377018,49.2023515
4/8/2019 12:00,32,31.652,4/8/2019 12:00,31.652,2,4/8/2019 12:00,31.652,12,30,31.22017538,1.323584638
4/8/2019 13:00,33,32.96733333,4/8/2019 12:00,31.652,2,4/8/2019 12:00,31.652,13,29.33012702,31.18185674,33.21265751
4/8/2019 14:00,38,38.33933333,4/8/2019 12:00,31.652,2,4/8/2019 12:00,31.652,14,27.5,27.88832531,45.73717893
4/8/2019 15:00,48,48.28866667,4/8/2019 12:00,31.652,3,4/8/2019 18:00,84.59,15,25,25.65806017,32.23623476
4/8/2019 16:00,77,77.31066667,4/8/2019 12:00,31.652,3,4/8/2019 18:00,84.59,16,22.5,22.61614825,32.26947298
4/8/2019 17:00,98,97.596,4/8/2019 12:00,31.652,3,4/8/2019 18:00,84.59,17,20.66987298,21.25077802,14.34020681
4/8/2019 18:00,85,84.59,4/8/2019 12:00,31.652,3,4/8/2019 18:00,84.59,18,20,21.46030345,33.12385893
4/8/2019 19:00,52,51.75,4/8/2019 12:00,31.652,3,4/8/2019 18:00,84.59,19,20.66987298,21.81792002,2.86099258
4/8/2019 20:00,52,51.87333333,4/8/2019 12:00,31.652,3,4/8/2019 18:00,84.59,20,22.5,23.19075414,29.21779535
4/8/2019 21:00,45,45.22133333,4/8/2019 12:00,31.652,4,4/9/2019 0:00,14.45733333,21,25,25.42440236,10.95805774
4/8/2019 22:00,34,33.5,4/8/2019 12:00,31.652,4,4/9/2019 0:00,14.45733333,22,27.5,29.48930402,12.21685766
4/8/2019 23:00,28,27.818,4/8/2019 12:00,31.652,4,4/9/2019 0:00,14.45733333,23,29.33012702,29.3785444,41.76171808
4/9/2019 0:00,14,14.45733333,4/9/2019 0:00,14.45733333,0,4/9/2019 0:00,14.45733333,0,30,31.76117606,2.782392172
4/9/2019 1:00,21,20.50066667,4/9/2019 0:00,14.45733333,0,4/9/2019 0:00,14.45733333,1,29.33012702,29.76455028,21.47085617
4/9/2019 2:00,18,18.46466667,4/9/2019 0:00,14.45733333,0,4/9/2019 0:00,14.45733333,2,27.5,28.78392565,23.3636378
4/9/2019 3:00,17,16.91133333,4/9/2019 0:00,14.45733333,1,4/9/2019 6:00,19.24266667,3,25,26.43293286,6.132407428
4/9/2019 4:00,16,16.41466667,4/9/2019 0:00,14.45733333,1,4/9/2019 6:00,19.24266667,4,22.5,23.07885468,18.94835147
4/9/2019 5:00,17,17.11666667,4/9/2019 0:00,14.45733333,1,4/9/2019 6:00,19.24266667,5,20.66987298,20.76511457,18.33095524
4/9/2019 6:00,19,19.24266667,4/9/2019 0:00,14.45733333,1,4/9/2019 6:00,19.24266667,6,20,20.7927096,30.38807381
4/9/2019 7:00,21,21.47866667,4/9/2019 0:00,14.45733333,1,4/9/2019 6:00,19.24266667,7,20.66987298,20.90123164,42.25268773
4/9/2019 8:00,21,21.33533333,4/9/2019 0:00,14.45733333,1,4/9/2019 6:00,19.24266667,8,22.5,23.37622053,32.14960283
4/9/2019 9:00,21,21.17266667,4/9/2019 0:00,14.45733333,2,4/9/2019 12:00,29.96333333,9,25,26.43024498,24.14436131
4/9/2019 10:00,25,24.81266667,4/9/2019 0:00,14.45733333,2,4/9/2019 12:00,29.96333333,10,27.5,28.55576186,39.3167445
4/9/2019 11:00,28,28.24733333,4/9/2019 0:00,14.45733333,2,4/9/2019 12:00,29.96333333,11,29.33012702,29.62669867,40.15455014
4/9/2019 12:00,30,29.96333333,4/9/2019 12:00,29.96333333,2,4/9/2019 12:00,29.96333333,12,30,30.52702816,18.71279887
4/9/2019 13:00,32,31.87666667,4/9/2019 12:00,29.96333333,2,4/9/2019 12:00,29.96333333,13,29.33012702,31.17234146,17.77703834
4/9/2019 14:00,39,39.342,4/9/2019 12:00,29.96333333,2,4/9/2019 12:00,29.96333333,14,27.5,29.28687678,43.89619491
4/9/2019 15:00,49,49.232,4/9/2019 12:00,29.96333333,3,4/9/2019 18:00,103.6406667,15,25,25.21632675,26.23530836
4/9/2019 16:00,95,94.67533333,4/9/2019 12:00,29.96333333,3,4/9/2019 18:00,103.6406667,16,22.5,23.8747057,21.80804848
4/9/2019 17:00,107,107.0886667,4/9/2019 12:00,29.96333333,3,4/9/2019 18:00,103.6406667,17,20.66987298,22.57694417,32.33804232
4/9/2019 18:00,104,103.6406667,4/9/2019 12:00,29.96333333,3,4/9/2019 18:00,103.6406667,18,20,20.33357957,20.17322222
4/9/2019 19:00,41,41.04466667,4/9/2019 12:00,29.96333333,3,4/9/2019 18:00,103.6406667,19,20.66987298,21.53204739,29.97571193
4/9/2019 20:00,34,33.81333333,4/9/2019 12:00,29.96333333,3,4/9/2019 18:00,103.6406667,20,22.5,24.06321077,47.08900164
4/9/2019 21:00,23,22.66,4/9/2019 12:00,29.96333333,4,4/10/2019 0:00,19.048,21,25,25.93111974,42.18609903
4/9/2019 22:00,19,19.27866667,4/9/2019 12:00,29.96333333,4,4/10/2019 0:00,19.048,22,27.5,28.19866309,24.33577805
4/9/2019 23:00,18,17.886,4/9/2019 12:00,29.96333333,4,4/10/2019 0:00,19.048,23,29.33012702,30.39961063,7.046421548
4/10/2019 0:00,19,19.048,4/10/2019 0:00,19.048,0,4/10/2019 0:00,19.048,0,30,31.34797048,14.06969187
4/10/2019 1:00,13,12.69333333,4/10/2019 0:00,19.048,0,4/10/2019 0:00,19.048,1,29.33012702,30.67236128,39.16424623
4/10/2019 2:00,10,10.29133333,4/10/2019 0:00,19.048,0,4/10/2019 0:00,19.048,2,27.5,28.62706817,12.27452475
4/10/2019 3:00,8,7.927333333,4/10/2019 0:00,19.048,1,4/10/2019 6:00,11.09333333,3,25,25.88372509,48.55838118
4/10/2019 4:00,7,7.234,4/10/2019 0:00,19.048,1,4/10/2019 6:00,11.09333333,4,22.5,23.68873032,20.06109994
4/10/2019 5:00,8,8.011333333,4/10/2019 0:00,19.048,1,4/10/2019 6:00,11.09333333,5,20.66987298,21.99363275,31.48780607
4/10/2019 6:00,11,11.09333333,4/10/2019 0:00,19.048,1,4/10/2019 6:00,11.09333333,6,20,21.34428588,5.298472171
4/10/2019 7:00,19,18.95866667,4/10/2019 0:00,19.048,1,4/10/2019 6:00,11.09333333,7,20.66987298,22.24005034,45.34935472
4/10/2019 8:00,17,17.32066667,4/10/2019 0:00,19.048,1,4/10/2019 6:00,11.09333333,8,22.5,23.21011541,40.60569612
4/10/2019 9:00,16,16.28666667,4/10/2019 0:00,19.048,2,4/10/2019 12:00,20.23866667,9,25,25.20899727,43.78837293
4/10/2019 10:00,18,17.57333333,4/10/2019 0:00,19.048,2,4/10/2019 12:00,20.23866667,10,27.5,28.37703662,46.95437609
4/10/2019 11:00,18,18.25733333,4/10/2019 0:00,19.048,2,4/10/2019 12:00,20.23866667,11,29.33012702,30.21465231,34.17460081
4/10/2019 12:00,20,20.23866667,4/10/2019 12:00,20.23866667,2,4/10/2019 12:00,20.23866667,12,30,30.11994194,38.67657322
4/10/2019 13:00,21,20.95533333,4/10/2019 12:00,20.23866667,2,4/10/2019 12:00,20.23866667,13,29.33012702,30.40283146,49.40291307
4/10/2019 14:00,26,26.06133333,4/10/2019 12:00,20.23866667,2,4/10/2019 12:00,20.23866667,14,27.5,29.01023411,28.22674391
4/10/2019 15:00,29,28.89333333,4/10/2019 12:00,20.23866667,3,4/10/2019 18:00,56.174,15,25,25.16223192,24.27281383
4/10/2019 16:00,51,51.01866667,4/10/2019 12:00,20.23866667,3,4/10/2019 18:00,56.174,16,22.5,23.51927469,28.09236122
4/10/2019 17:00,71,70.58733333,4/10/2019 12:00,20.23866667,3,4/10/2019 18:00,56.174,17,20.66987298,21.98517928,22.75670451
4/10/2019 18:00,56,56.174,4/10/2019 12:00,20.23866667,3,4/10/2019 18:00,56.174,18,20,20.89167993,0.30531322
4/10/2019 19:00,41,41.35266667,4/10/2019 12:00,20.23866667,3,4/10/2019 18:00,56.174,19,20.66987298,21.39835273,49.9216215
4/10/2019 20:00,31,31.45,4/10/2019 12:00,20.23866667,3,4/10/2019 18:00,56.174,20,22.5,23.2851877,31.12864095
4/10/2019 21:00,30,29.97133333,4/10/2019 12:00,20.23866667,4,4/11/2019 0:00,20.07266667,21,25,26.80435075,38.65690214
4/10/2019 22:00,24,24.22266667,4/10/2019 12:00,20.23866667,4,4/11/2019 0:00,20.07266667,22,27.5,29.00764976,19.00138439
4/10/2019 23:00,23,22.818,4/10/2019 12:00,20.23866667,4,4/11/2019 0:00,20.07266667,23,29.33012702,31.07150116,37.58755424
4/11/2019 0:00,20,20.07266667,4/11/2019 0:00,20.07266667,0,4/11/2019 0:00,20.07266667,0,30,30.90052987,28.04375774
4/11/2019 1:00,13,12.83666667,4/11/2019 0:00,20.07266667,0,4/11/2019 0:00,20.07266667,1,29.33012702,31.19248775,36.74106228
4/11/2019 2:00,9,9.036666667,4/11/2019 0:00,20.07266667,0,4/11/2019 0:00,20.07266667,2,27.5,28.11341483,48.10350318
4/11/2019 3:00,6,6.406666667,4/11/2019 0:00,20.07266667,1,4/11/2019 6:00,12.922,3,25,26.96042465,32.52057693
4/11/2019 4:00,7,6.507333333,4/11/2019 0:00,20.07266667,1,4/11/2019 6:00,12.922,4,22.5,23.11232387,21.43856988
4/11/2019 5:00,7,7.175333333,4/11/2019 0:00,20.07266667,1,4/11/2019 6:00,12.922,5,20.66987298,21.10319448,1.684187802
4/11/2019 6:00,13,12.922,4/11/2019 0:00,20.07266667,1,4/11/2019 6:00,12.922,6,20,21.71436846,1.661148034
4/11/2019 7:00,22,21.908,4/11/2019 0:00,20.07266667,1,4/11/2019 6:00,12.922,7,20.66987298,20.88475391,41.74604184
4/11/2019 8:00,19,18.56733333,4/11/2019 0:00,20.07266667,1,4/11/2019 6:00,12.922,8,22.5,22.71962673,28.31059962
4/11/2019 9:00,18,18.308,4/11/2019 0:00,20.07266667,2,4/11/2019 12:00,21.93,9,25,25.21827975,14.1487067
4/11/2019 10:00,18,18.11266667,4/11/2019 0:00,20.07266667,2,4/11/2019 12:00,21.93,10,27.5,28.45326444,43.80606109
4/11/2019 11:00,21,21.33066667,4/11/2019 0:00,20.07266667,2,4/11/2019 12:00,21.93,11,29.33012702,29.62524403,1.83039135
4/11/2019 12:00,22,21.93,4/11/2019 12:00,21.93,2,4/11/2019 12:00,21.93,12,30,30.72588148,19.95792396
4/11/2019 13:00,23,22.81666667,4/11/2019 12:00,21.93,2,4/11/2019 12:00,21.93,13,29.33012702,30.52094708,27.44851938
4/11/2019 14:00,25,25.348,4/11/2019 12:00,21.93,2,4/11/2019 12:00,21.93,14,27.5,29.41693167,9.970880244
4/11/2019 15:00,33,33.17933333,4/11/2019 12:00,21.93,3,4/11/2019 18:00,44.24933333,15,25,25.65597765,22.60335831
4/11/2019 16:00,37,36.704,4/11/2019 12:00,21.93,3,4/11/2019 18:00,44.24933333,16,22.5,23.39362693,28.83093619
4/11/2019 17:00,53,52.75866667,4/11/2019 12:00,21.93,3,4/11/2019 18:00,44.24933333,17,20.66987298,21.36968336,2.589782559
4/11/2019 18:00,44,44.24933333,4/11/2019 12:00,21.93,3,4/11/2019 18:00,44.24933333,18,20,20.59592114,35.92587104
4/11/2019 19:00,32,31.60933333,4/11/2019 12:00,21.93,3,4/11/2019 18:00,44.24933333,19,20.66987298,21.85420287,30.34252321
4/11/2019 20:00,37,36.89466667,4/11/2019 12:00,21.93,3,4/11/2019 18:00,44.24933333,20,22.5,22.81827513,20.43245944
4/11/2019 21:00,35,34.968,4/11/2019 12:00,21.93,4,4/12/2019 0:00,18.68666667,21,25,26.93884026,23.09477426
4/11/2019 22:00,24,23.76733333,4/11/2019 12:00,21.93,4,4/12/2019 0:00,18.68666667,22,27.5,27.82235233,35.09142617
4/11/2019 23:00,22,22.49,4/11/2019 12:00,21.93,4,4/12/2019 0:00,18.68666667,23,29.33012702,29.84021626,27.5070123
4/12/2019 0:00,19,18.68666667,4/12/2019 0:00,18.68666667,0,4/12/2019 0:00,18.68666667,0,30,31.96162168,36.33800315
4/12/2019 1:00,19,19.422,4/12/2019 0:00,18.68666667,0,4/12/2019 0:00,18.68666667,1,29.33012702,30.25191706,44.98613536
4/12/2019 2:00,18,17.82066667,4/12/2019 0:00,18.68666667,0,4/12/2019 0:00,18.68666667,2,27.5,27.61557975,23.0471849
4/12/2019 3:00,16,16.48266667,4/12/2019 0:00,18.68666667,1,4/12/2019 6:00,24.62333333,3,25,26.21624254,37.77037049
4/12/2019 4:00,16,16.106,4/12/2019 0:00,18.68666667,1,4/12/2019 6:00,24.62333333,4,22.5,23.97244636,22.27810151
4/12/2019 5:00,17,17.262,4/12/2019 0:00,18.68666667,1,4/12/2019 6:00,24.62333333,5,20.66987298,22.0209667,38.38206823
4/12/2019 6:00,25,24.62333333,4/12/2019 0:00,18.68666667,1,4/12/2019 6:00,24.62333333,6,20,21.93375612,28.8441108
4/12/2019 7:00,28,28.06533333,4/12/2019 0:00,18.68666667,1,4/12/2019 6:00,24.62333333,7,20.66987298,20.84046686,33.28278019
4/12/2019 8:00,22,22.16933333,4/12/2019 0:00,18.68666667,1,4/12/2019 6:00,24.62333333,8,22.5,23.41259457,16.00213109
4/12/2019 9:00,22,22.23,4/12/2019 0:00,18.68666667,2,4/12/2019 12:00,22.65866667,9,25,26.09235204,45.86442804
4/12/2019 10:00,25,24.88333333,4/12/2019 0:00,18.68666667,2,4/12/2019 12:00,22.65866667,10,27.5,28.99356257,48.661237
4/12/2019 11:00,24,24.06,4/12/2019 0:00,18.68666667,2,4/12/2019 12:00,22.65866667,11,29.33012702,29.66774421,41.60740369
4/12/2019 12:00,23,22.65866667,4/12/2019 12:00,22.65866667,2,4/12/2019 12:00,22.65866667,12,30,31.47027063,22.51042808
4/12/2019 13:00,23,22.63866667,4/12/2019 12:00,22.65866667,2,4/12/2019 12:00,22.65866667,13,29.33012702,30.02260382,4.864332075
4/12/2019 14:00,24,24.22333333,4/12/2019 12:00,22.65866667,2,4/12/2019 12:00,22.65866667,14,27.5,27.63541728,3.417005647
4/12/2019 15:00,29,28.84933333,4/12/2019 12:00,22.65866667,3,4/12/2019 18:00,30.96066667,15,25,26.05552474,49.91156452
4/12/2019 16:00,30,29.96133333,4/12/2019 12:00,22.65866667,3,4/12/2019 18:00,30.96066667,16,22.5,22.57574592,15.70046328
4/12/2019 17:00,46,45.62866667,4/12/2019 12:00,22.65866667,3,4/12/2019 18:00,30.96066667,17,20.66987298,20.86273772,49.67599711
4/12/2019 18:00,31,30.96066667,4/12/2019 12:00,22.65866667,3,4/12/2019 18:00,30.96066667,18,20,21.10698917,11.82796933
4/12/2019 19:00,23,23.15666667,4/12/2019 12:00,22.65866667,3,4/12/2019 18:00,30.96066667,19,20.66987298,21.81542053,11.73552924
4/12/2019 20:00,22,21.57133333,4/12/2019 12:00,22.65866667,3,4/12/2019 18:00,30.96066667,20,22.5,22.70577897,43.42356244
4/12/2019 21:00,21,20.544,4/12/2019 12:00,22.65866667,4,4/13/2019 0:00,16.75066667,21,25,25.56728645,15.41526777
4/12/2019 22:00,20,20.00133333,4/12/2019 12:00,22.65866667,4,4/13/2019 0:00,16.75066667,22,27.5,28.30998769,26.769817
4/12/2019 23:00,20,20.096,4/12/2019 12:00,22.65866667,4,4/13/2019 0:00,16.75066667,23,29.33012702,30.03785901,44.70980274
4/13/2019 0:00,17,16.75066667,4/13/2019 0:00,16.75066667,0,4/13/2019 0:00,16.75066667,0,30,31.95145098,26.7186923
4/13/2019 1:00,17,16.66066667,4/13/2019 0:00,16.75066667,0,4/13/2019 0:00,16.75066667,1,29.33012702,30.98763538,14.39826947
4/13/2019 2:00,15,15.37266667,4/13/2019 0:00,16.75066667,0,4/13/2019 0:00,16.75066667,2,27.5,28.77569462,0.305165254
4/13/2019 3:00,13,13.40466667,4/13/2019 0:00,16.75066667,1,4/13/2019 6:00,14.47466667,3,25,25.02187394,0.624052246
4/13/2019 4:00,12,12.23733333,4/13/2019 0:00,16.75066667,1,4/13/2019 6:00,14.47466667,4,22.5,24.37440241,22.83420139
4/13/2019 5:00,12,12.43333333,4/13/2019 0:00,16.75066667,1,4/13/2019 6:00,14.47466667,5,20.66987298,21.00124056,30.42574337
4/13/2019 6:00,14,14.47466667,4/13/2019 0:00,16.75066667,1,4/13/2019 6:00,14.47466667,6,20,20.67323057,21.9197938
4/13/2019 7:00,17,17.35866667,4/13/2019 0:00,16.75066667,1,4/13/2019 6:00,14.47466667,7,20.66987298,21.68153454,24.10198604
4/13/2019 8:00,18,18.03266667,4/13/2019 0:00,16.75066667,1,4/13/2019 6:00,14.47466667,8,22.5,23.13504419,1.928255756
4/13/2019 9:00,19,18.71733333,4/13/2019 0:00,16.75066667,2,4/13/2019 12:00,20.82533333,9,25,26.45342299,34.0709354
4/13/2019 10:00,20,20.39466667,4/13/2019 0:00,16.75066667,2,4/13/2019 12:00,20.82533333,10,27.5,29.17135947,27.11759123
4/13/2019 11:00,22,22.14466667,4/13/2019 0:00,16.75066667,2,4/13/2019 12:00,20.82533333,11,29.33012702,30.66301109,23.39571274
4/13/2019 12:00,21,20.82533333,4/13/2019 12:00,20.82533333,2,4/13/2019 12:00,20.82533333,12,30,31.45967088,10.85315263
4/13/2019 13:00,20,19.67133333,4/13/2019 12:00,20.82533333,2,4/13/2019 12:00,20.82533333,13,29.33012702,29.52181556,48.99832901
4/13/2019 14:00,19,19.26866667,4/13/2019 12:00,20.82533333,2,4/13/2019 12:00,20.82533333,14,27.5,27.64558902,12.75701833
4/13/2019 15:00,19,19.176,4/13/2019 12:00,20.82533333,3,4/13/2019 18:00,20.84733333,15,25,26.63109411,4.579266242
4/13/2019 16:00,21,20.56533333,4/13/2019 12:00,20.82533333,3,4/13/2019 18:00,20.84733333,16,22.5,23.8764677,30.54610337
4/13/2019 17:00,22,21.70066667,4/13/2019 12:00,20.82533333,3,4/13/2019 18:00,20.84733333,17,20.66987298,21.10211682,46.67807974
4/13/2019 18:00,21,20.84733333,4/13/2019 12:00,20.82533333,3,4/13/2019 18:00,20.84733333,18,20,20.76595685,33.7272841
4/13/2019 19:00,21,20.83533333,4/13/2019 12:00,20.82533333,3,4/13/2019 18:00,20.84733333,19,20.66987298,20.78083387,11.75541873
4/13/2019 20:00,24,23.70866667,4/13/2019 12:00,20.82533333,3,4/13/2019 18:00,20.84733333,20,22.5,24.27573687,15.2904403
4/13/2019 21:00,25,25.09866667,4/13/2019 12:00,20.82533333,4,4/14/2019 0:00,11.38733333,21,25,26.59960763,20.6204657
4/13/2019 22:00,21,21.22,4/13/2019 12:00,20.82533333,4,4/14/2019 0:00,11.38733333,22,27.5,28.64021277,1.976066165
4/13/2019 23:00,19,19.28066667,4/13/2019 12:00,20.82533333,4,4/14/2019 0:00,11.38733333,23,29.33012702,29.67228822,20.29562627
4/14/2019 0:00,11,11.38733333,4/14/2019 0:00,11.38733333,0,4/14/2019 0:00,11.38733333,0,30,30.75650723,6.742711133
4/14/2019 1:00,18,17.89733333,4/14/2019 0:00,11.38733333,0,4/14/2019 0:00,11.38733333,1,29.33012702,30.85605691,44.31498831
4/14/2019 2:00,18,17.61933333,4/14/2019 0:00,11.38733333,0,4/14/2019 0:00,11.38733333,2,27.5,28.93851872,24.05876072
4/14/2019 3:00,17,17.32133333,4/14/2019 0:00,11.38733333,1,4/14/2019 6:00,19.42266667,3,25,26.99758792,28.73944852
4/14/2019 4:00,17,17.31266667,4/14/2019 0:00,11.38733333,1,4/14/2019 6:00,19.42266667,4,22.5,23.13974664,14.64615304
4/14/2019 5:00,18,18.02533333,4/14/2019 0:00,11.38733333,1,4/14/2019 6:00,19.42266667,5,20.66987298,22.14363286,17.8582156
4/14/2019 6:00,19,19.42266667,4/14/2019 0:00,11.38733333,1,4/14/2019 6:00,19.42266667,6,20,21.68041683,45.27199962
4/14/2019 7:00,23,23.00066667,4/14/2019 0:00,11.38733333,1,4/14/2019 6:00,19.42266667,7,20.66987298,22.31180857,7.748113719
4/14/2019 8:00,24,23.74866667,4/14/2019 0:00,11.38733333,1,4/14/2019 6:00,19.42266667,8,22.5,23.30635232,1.594065554
4/14/2019 9:00,29,29.334,4/14/2019 0:00,11.38733333,2,4/14/2019 12:00,28.68733333,9,25,25.27005383,17.15251146
4/14/2019 10:00,31,31.40533333,4/14/2019 0:00,11.38733333,2,4/14/2019 12:00,28.68733333,10,27.5,27.5306406,42.1714581
4/14/2019 11:00,30,29.76666667,4/14/2019 0:00,11.38733333,2,4/14/2019 12:00,28.68733333,11,29.33012702,29.72810963,33.63328064
4/14/2019 12:00,29,28.68733333,4/14/2019 12:00,28.68733333,2,4/14/2019 12:00,28.68733333,12,30,30.56278938,14.60461729
4/14/2019 13:00,24,23.78866667,4/14/2019 12:00,28.68733333,2,4/14/2019 12:00,28.68733333,13,29.33012702,31.1642483,3.455614534
4/14/2019 14:00,23,22.75666667,4/14/2019 12:00,28.68733333,2,4/14/2019 12:00,28.68733333,14,27.5,28.74155981,10.53862462
4/14/2019 15:00,21,20.57466667,4/14/2019 12:00,28.68733333,3,4/14/2019 18:00,21.23733333,15,25,25.98822741,46.04602109
4/14/2019 16:00,20,20.136,4/14/2019 12:00,28.68733333,3,4/14/2019 18:00,21.23733333,16,22.5,24.24660834,15.50962862
4/14/2019 17:00,21,20.61733333,4/14/2019 12:00,28.68733333,3,4/14/2019 18:00,21.23733333,17,20.66987298,21.74549353,10.64128318
4/14/2019 18:00,21,21.23733333,4/14/2019 12:00,28.68733333,3,4/14/2019 18:00,21.23733333,18,20,20.73402813,17.30537985
4/14/2019 19:00,22,22.076,4/14/2019 12:00,28.68733333,3,4/14/2019 18:00,21.23733333,19,20.66987298,22.01007219,24.92991056
